11689 2 72.73 1 3 2 3 4 8 3.5 3.25 3.2 1 2.25 33.61 46.04 50.56 88.72 144.96 160.41 170.33
11691 2 70.43 2 2 2 2 4 8 2.83 3.5 3.4 1 2 23.16 25.84 38.85 . . . .
11692 2 70.5 2 3 2 1 6 6 3.67 3 3.4 1.4 1 32.1 40.92 46.12 72.94 . . .
11694 2 68.43 2 3 1 2 9 5 3.83 3 2.6 1 2 28.86 35.99 46.25 65.99 122.94 . .
11695 1 67.4 2 2 2 1 5 8 3.5 3 2.6 1.2 1 34.28 41.5 50.31 86.56 164.9 174.65 183.15
11698 1 69.97 2 3 3 1 9 6 1.67 1.75 2.2 1 1.25 29.93 52.75 52.36 88.63 162.37 180.51 190.18
11699 2 61.77 2 3 3 2 4 8 3.83 2.75 4 1.6 1 36.25 50.68 51.8 73.9 135.92 . .
11700 1 66.93 2 3 3 3 5 8 1.5 1.75 1.8 3.8 1 25.98 56.76 55.09 75.73 150.41 176.6 .
11701 2 71.13 1 2 3 1 4 6 1.5 2.5 2 1 2 24.77 35.29 38.78 51.4 103.74 129.87 109.47
11702 1 62.07 2 3 5 2 1 6 1.5 2 1.25 3.75 1 24.53 31.96 34.04 51.13 123.99 . .
11703 2 65.23 2 5 3 2 9 8 3.5 2 3.6 1.6 1 34.65 48.14 56.68 81.76 104.65 126.99 181.57
11704 1 62.57 2 3 3 2 1 4 1.67 2.75 2 1 1.75 23.09 39 . 37.69 . . .
11705 2 70.77 1 1 1 1 4 8 2.33 2.5 2.4 3.2 1.25 25.05 48.41 46.9 55.35 96.38 126.61 130.67
11706 2 62.6 2 5 3 1 5 6 2.83 2.75 2.8 3.2 1 38.22 52.63 74.3 110.25 155.01 166.64 170.42
11707 1 70.57 2 3 5 3 5 6 4 4 3.6 1.4 1 34.58 53.69 49.64 67.25 111.83 . .
11708 2 68.3 2 4 3 1 7 8 4 4 4 1 1 36.24 54.97 58.95 89.02 149.4 166.22 190.52
11709 2 71.77 1 3 1 1 5 5 3.83 3.5 3.8 1.6 1.25 32.04 48.03 50.79 70.44 124.79 . 137.99
11712 2 72.43 2 2 2 3 9 6 3.83 3.5 3.8 1.8 1 26.92 51.18 47.45 62.73 . . .
11713 2 73.3 2 3 2 2 5 8 4 4 4 1 1 33.82 58.6 60.08 78.98 145.57 156.72 .
11714 2 65.1 2 5 5 1 9 6 4 4 4 1 1 46.62 58.19 70.18 107.75 167.77 181.16 198.25
11715 2 72.47 2 3 5 1 8 6 4 4 4 1 1 35.56 57.35 60.18 83.26 142.72 148.97 169.42
11716 2 64.67 1 3 2 1 4 8 4 4 4 1 1 33.99 52.26 57.9 88.2 99.07 126.51 149.91
11717 1 73.17 1 3 2 2 8 6 4 4 4 1 1 35.69 57.01 65.23 76.46 146.22 162.87 .
11723 1 66.57 2 3 6 2 5 6 3.17 3.25 3.25 1.6 1.75 35.83 44.03 . 51.74 151.32 150.13 174.68
11724 2 64.2 1 2 2 1 6 7 2 2 2 3 2 32.91 37.38 . 52.31 . . .
11725 2 66.03 2 7 6 1 7 7 3.33 3 3.2 1.4 1.75 43.16 57.64 . 78.13 148.4 154.79 179.95
11726 1 63.17 2 2 3 2 2 5 1.83 2.5 2.6 1.8 2.5 26.22 26.41 . 27.94 67.83 83.21 .
11727 2 69.2 2 4 3 1 8 8 3 3 3 1.8 2 36.72 46.21 . 74.4 108.81 150.44 .
11730 1 72.27 1 2 3 1 9 8 3.67 3.25 3.2 1.8 1.25 36.15 76.59 . 89.58 . . .
11732 2 71.13 2 3 3 2 5 6 2.83 3.75 3.2 1.4 1.75 25.69 45.05 . 96.99 . . .
11733 2 66.9 2 6 6 1 9 8 3.83 3.5 3.8 1.6 2.5 42.49 47.15 . 68.17 140.79 164.32 198.36
11734 1 73.6 2 4 3 1 6 7 3.67 3.5 3.6 1.6 1 36.43 41.56 . 72.3 148.11 166.42 .
11735 1 66.43 1 3 2 3 5 7 2.33 2 2 2.8 1.25 24.28 34.98 . 53.31 59.89 89.42 .
11736 1 62.7 2 3 5 1 2 7 2.83 2.75 3.2 1.8 1.25 31.89 40.3 . 56.13 106.24 130.51 166.5
11739 1 70.63 2 5 3 1 6 6 2.67 2.75 2.8 2 1 34.39 45.01 . 58.24 142.59 167.26 175.82
11741 2 71.13 2 3 3 2 5 6 2.5 3 2.4 2.2 2.25 27.2 45.54 . 75.47 . . .
11742 2 71.53 2 6 6 2 8 8 4 4 4 1 1 44.8 51.04 . 90.82 124.91 163.17 181.53
11745 2 72.9 2 5 6 1 6 8 4 3.75 4 1.4 1 44.44 52.85 . 90.18 142.42 162.39 181.19
11746 1 65.7 2 3 3 3 8 8 3.33 3.75 3.4 1 1 34.72 42.43 . 67.29 126.19 . .
11748 1 66.17 2 3 5 1 4 8 1.67 1.5 1.8 4 2.5 36.19 36 . 87.62 114.94 130 .
11749 2 75.27 2 3 3 1 6 8 4 4 4 1 1.25 56.4 59.8 . 108.17 159.25 183.61 159.05
11750 1 69.07 2 5 6 2 9 6 3.5 4 3.8 1.4 2 92.97 121.6 . 135.67 155.4 191.83 185.99
11754 1 73.9 2 3 3 1 8 8 3.33 3 3 2.6 2 28.92 42.79 . 61.09 128.5 158.49 166.21
11756 1 65.6 2 6 6 1 4 7 3.17 3.25 3.8 1.8 1.25 40.68 47.78 . 66.92 164.59 178.89 187.26
11757 1 69.27 2 6 6 1 7 8 2.17 2.25 1.6 3.6 1 36.99 49.96 . 88.52 127.16 . .
11758 2 65.17 2 5 4 1 5 8 2.33 2.25 2.4 1.6 1.25 35.79 42.53 . 57.66 125.77 126.56 165.33
11759 1 68.87 2 5 6 2 7 8 3.17 3.67 3.5 1 1.75 31.86 41.64 . 96.41 127.75 145.25 .
11760 1 70.37 2 5 3 1 6 8 2.5 2 2.2 3.4 2.25 32.53 44.24 . 102.77 138.51 . .
11761 2 64 2 3 3 1 8 8 3.5 3 3.2 1 1.5 35.97 48.96 . 81.34 157.08 164.78 180.79
11766 1 74.57 2 3 4 2 5 8 3.5 3.25 3.2 1.8 1.5 33.99 55.8 . 88.55 112.64 160.2 182.7
11768 2 74.67 2 3 5 1 4 6 3.83 4 4 1 1.25 33.79 41.29 . 75.18 109.38 145.76 179.9
11772 2 75.1 2 2 3 1 4 8 4 4 4 1.6 1.5 39.16 42.46 . 66.33 88.79 109.93 97.74
11773 1 74.47 2 3 3 2 5 7 3.5 3 3 2 2 27.66 51.09 . 72.86 128.07 161.07 146.71
11774 2 74.5 2 3 4 1 6 7 3.83 2.75 3 2.2 2 35.77 59.31 . 111.58 179.71 179.79 199.98
11775 1 79 1 3 2 2 3 8 2.83 3.25 2.5 2 1.5 29.9 38.51 . 58.89 151.98 164.71 .
11776 1 68.33 2 4 2 1 7 8 2.5 3 2.8 1.4 1.25 30.42 44.87 . 86.49 132.64 137.49 169.82
11777 2 77.47 1 3 2 2 8 7 4 3.5 3.4 1 1.25 37.69 45.88 . 117.06 . . .
11781 1 75.03 2 5 4 2 7 8 3.5 3.33 3.8 1 1.5 38.53 57.33 . 80.73 148.53 190.76 191.74
11782 1 65.87 2 5 2 1 2 3 2.5 3.25 2.6 1 1.25 26.13 36.65 . 48.38 95.07 125.68 126.65
11783 2 71.93 2 2 3 3 9 8 3.67 2.75 3.6 1 1.25 38.81 63.71 . 105.46 145.58 150 152.94
11786 2 67.2 2 4 4 1 6 8 4 3.75 3.8 1 1 40.2 53.61 . 85.34 133.51 161.2 150.32
11788 2 69.7 2 3 3 2 6 5 3.17 2.67 2.8 1.8 1 47.04 73.5 . 143.35 . . .
11797 2 66.93 2 3 1 1 4 6 1.67 2.5 2.2 2.2 1 29.18 32.77 . 49.36 90.39 112.35 106.32
11799 2 71.2 1 4 5 1 8 8 3.83 2.75 3.2 2.4 1.5 37.43 46.93 . 88.06 . . .
11809 1 71.3 1 3 1 2 4 8 2.17 2.75 2.2 1.8 1.75 27.87 26.8 . 45.73 . . .
11810 1 69.07 2 5 3 2 7 6 3.5 3.75 3.6 1.4 1.25 27.36 36.52 . 61.84 130.79 142.86 .
11813 2 70.9 2 5 3 1 9 8 3.67 4 4 1 1 39.96 53.31 . 75.21 95.7 146.43 160.33
11826 2 68.27 2 2 3 1 6 6 1.5 2.25 2 1.2 2.25 27.13 42.84 . 70.6 93.92 106.07 98.14
11828 2 64.13 2 2 2 1 3 8 2.5 3.25 3 1.2 1 31.31 45.2 . 56.02 144.83 166.25 164.63
11830 1 64 2 3 3 2 2 1 1 1.25 1.4 3.4 1.5 21.98 27.25 . 29.99 . . .
11831 2 73.83 2 5 6 3 5 6 2.5 2 2.6 2 1.75 32.86 59.45 . 86.69 124.53 148.24 180.06
11832 2 65.73 2 4 4 1 3 6 2.33 2.75 3 1.8 1.75 32.18 41.62 . 68.48 123.92 147.07 .
11834 1 65 2 5 3 2 4 7 2.33 3 3 1.2 2.25 32.78 38.33 . 62.17 111.11 130.24 146.58
11835 2 70.87 1 2 3 3 0 6 2 2.5 2.4 1.4 1.75 27.91 35.83 . 47.55 . . .
11836 2 71.3 2 6 7 1 8 5 2.83 3 3.4 1.6 1.25 32.86 45.1 . 75.77 164.52 186.19 194.88
11838 2 71.33 2 6 6 2 4 8 3.5 3.5 4 1 1.75 31.73 41.96 . 65.31 131.8 154.92 186.24
11839 1 72.67 2 8 6 1 9 8 2.33 3 3.2 1.2 1.25 40.37 59.34 . 132.26 167.27 179.74 199.63
11840 2 64.43 2 8 6 1 5 5 3.67 3.25 3.8 1.6 1.5 36.79 43.48 . 55.31 148.88 174.73 202.9
11843 1 64.87 2 6 6 1 5 7 2.83 3.5 4 1.2 1 31.2 38.3 . 59.25 125.1 168.15 174.52
11845 1 66.73 2 6 9 1 6 6 3 2 3.2 3.6 2 43.05 73.8 . 107.43 150.67 171.29 190.02
11847 2 63.13 2 6 5 1 4 4 2.83 2.5 3 1.6 2 31.03 45.52 . 80.66 126.08 157.75 .
11848 2 66.03 2 8 6 1 9 8 3 2.5 2.8 2.2 1.25 35.19 47.12 . 86.65 141.15 . .
11850 1 64.17 2 6 3 2 7 7 2.17 2.5 3.2 2.8 1.25 31.76 37.55 . 62.64 113.8 148.69 126
11851 1 71.43 2 6 5 1 3 4 1.67 2.5 2.2 1.8 1.25 36.88 31.33 . 67.66 142.67 166.57 176.49
11852 1 66 2 6 6 2 5 8 3 2.5 2.8 2.8 1.5 32.31 39 . 70.84 147.04 166.07 172.4
11853 2 70.67 2 5 3 1 9 8 3.5 3.25 3.4 1.8 1.25 46.17 50.07 . 76.95 144.14 141.06 172.21
11854 1 67.93 2 3 6 2 9 8 2.5 2.75 3 2.2 2.25 39.38 52.62 . . . . .
11855 1 67.47 2 9 9 2 1 0 2.17 3 3.4 2.4 2.5 28.76 36.04 . 47.7 131.48 146.53 163.2
11857 1 69.07 2 5 5 1 7 8 3.33 3 3.4 1.8 1.25 47.35 56.55 . 127.81 188.71 194.96 206.38
11858 1 69.53 2 6 7 3 6 2 4 3 3.4 1.6 1.75 41.22 55.44 . 108.8 153.37 188.84 200.89
11867 1 65.73 2 5 6 1 7 8 3.33 2.25 2.8 3.2 1 36.91 47.18 . 91.69 149.1 188.45 198.64
11870 1 62.7 1 3 4 2 1 3 1.33 3 1.75 1 1.67 46.49 69.79 . 116.28 . . .
11878 1 62.87 2 3 3 2 7 7 2.67 3 2.5 2.4 1.67 30.64 35.96 . 65.52 . . .
11881 2 70.33 2 4 1 3 5 7 4 3.25 3.8 1.2 1 32.85 46.52 . 67.02 . . .
11886 2 65.23 2 2 3 1 7 6 3.5 3.25 3.25 1 1.5 42.65 50.29 . 105.87 165.89 176.8 200.61
11887 1 70.27 2 3 3 2 9 7 2.83 3 2.8 1.6 1.5 27.38 28.89 . 78.17 146.41 143.95 175.21
11888 1 67.23 2 2 2 2 1 3 1.83 2.25 2.2 2 2.25 22.39 22.35 . 39.73 . . 102.97
11889 1 66.2 2 8 3 1 5 8 3 2.75 3.2 1.4 1 28.75 37.44 . 75.95 115.01 149.69 .
11891 1 64.43 2 5 5 1 5 8 2.33 3 3 1 2 22.64 37.56 . 67.8 126.8 142.34 98.16
11892 1 70.13 2 3 3 2 8 8 2.83 3.5 3 1 1.75 32.31 38.55 . 94.66 147.79 163.94 161.47
11893 1 64.13 2 3 3 1 5 8 2.5 3.33 2.8 1.2 1.5 40.83 49.24 . 76.89 131.33 158.48 153.53
11894 2 66.63 1 5 5 1 7 8 2.33 2 2 2 2 25.82 27.36 . 68.94 106.83 126.05 137.93
11895 2 69.4 2 6 3 1 5 7 2.67 3.33 2.8 1.8 1 37.06 41.17 . 68.08 144.24 . .
11897 1 65.13 2 2 3 1 3 5 3 3.25 3 1.2 1 32.85 40.88 . 59.82 154.74 166.52 163.55
11901 2 74.03 2 1 1 1 4 8 2.67 2.25 1.8 1.6 3.25 26.6 27.72 . 65.56 126 156.2 153.52
11902 2 75.3 2 3 3 1 8 6 3.67 3.25 3.2 1 1.25 40.55 40.97 . 87.46 128.2 . .
11903 1 73.97 2 3 3 3 5 6 3.17 3.5 3 1.2 1.25 36.82 40.55 . 75.63 126.01 147.68 172.13
11905 2 67.43 2 3 2 2 8 7 4 3.5 3.4 1.2 2 35.89 42.5 . 88.79 158.19 164.57 193.7
11907 2 68.67 2 2 2 3 8 6 2.33 2.25 2.2 2 2.25 30.43 35.72 . 66.48 138.27 . .
11910 1 68.8 2 3 9 1 6 8 3.33 3.5 3.2 1.2 1 43.39 65.91 . 106.68 154.76 158.08 199.86
11911 1 72.7 2 3 2 2 5 8 3.17 3.25 3.25 1.4 2 26.06 37.09 . 91.4 143.46 150.28 183.54
11914 1 72.9 2 4 4 2 8 6 2.67 2.5 2.2 2.4 2.25 39.46 39.78 . 88.24 129.58 . .
11917 1 65.67 2 6 8 2 9 5 3.33 3 3 1.8 1.25 29.73 41.53 . 82.36 164.44 168.02 .
11918 1 63.47 2 3 3 1 5 5 3.17 3 3 1.8 1.25 29.37 25.8 . 51.25 105.73 . .
11919 2 71.17 1 5 3 3 8 8 2.67 2.75 2 2.6 1.25 38.47 45.28 . 67.03 102.72 . .
11920 2 72.13 2 5 9 1 6 6 3 3.5 3 1.2 1.5 34.34 50.54 . 76.06 147.04 160.34 197.1
11922 2 62.13 2 6 6 2 2 8 3.5 2.75 3.2 1 2 39.91 45.22 . 100.34 145.99 172.04 187.28
11923 2 73.33 2 6 6 1 9 7 3.5 3.5 3.8 1.2 1 36.17 47.66 . 73.94 126.81 162.94 196.17
11924 2 62.83 2 5 3 1 2 2 2.83 3.33 3 2.2 1.25 26.77 . . 61.87 . . .
11925 1 69.37 2 5 6 3 7 6 2.83 2.25 2.25 3.4 1 39.47 46.3 . 107.83 106.72 131.04 159.07
11926 1 62.67 2 6 6 1 5 8 3.5 3.25 3 2.4 1 38.09 48.43 . 77.15 169.93 . .
11930 1 65.13 2 2 2 1 9 6 3.17 3 3.6 1.6 2.25 36.17 . . 108.99 149.39 . .
11935 1 69.27 2 3 5 2 1 7 2.5 2.67 2.75 2.5 1.25 33.97 41.57 . 66.95 105.32 132.76 109.07
11936 2 69.67 1 5 5 1 7 4 3.17 2.5 2.4 1.8 1 36.19 41.22 . 80.33 134.56 173.79 .
11938 2 74.53 2 3 1 1 3 8 3.83 3.5 2.8 1.2 1.5 38.32 40.37 . 61.39 . . .
11941 1 73.23 2 5 7 2 3 8 3 3 2.6 1.8 1 35.09 40.79 . 71.3 129.16 165.15 .
11944 2 64.2 2 4 2 2 7 8 4 3.75 3 1.2 1.75 37.32 41.66 . 67.35 152.21 . .
11945 2 68.07 2 3 3 1 7 7 3.83 3.75 3.8 1 1.25 43.51 51.76 . 98.64 129.61 164.4 167.43
11948 1 71.1 2 3 4 1 6 7 2.83 3.25 3.2 1.6 1.25 33.77 37.26 . 51.85 . . .
11953 2 64.4 2 5 5 1 4 8 2.5 3.5 3.25 1.8 1.25 25.91 31.19 . 50.86 88.43 . .
11957 2 73.43 2 3 2 3 5 8 2.5 2 2 3.8 1.75 24.34 37.06 . 48.15 81.77 125.67 136.68
11959 1 61.87 2 1 6 2 3 5 2 2.25 2.8 2.4 1.75 24.26 30.6 . 37.16 76.69 . .
11961 2 66.57 2 3 3 1 4 6 3.33 3.5 3.2 1 1.33 33.09 43.77 . 101.34 117.65 167.51 175.58
11963 2 70.5 2 3 5 1 8 4 3.83 3.67 3.5 1 1 28.22 46.4 . 88.3 156.5 . .
11966 1 62.03 2 3 3 1 3 6 3.17 3.5 3 1.6 1.67 25.75 42.57 . 60.41 146.31 164.54 178.82
11967 1 64.57 1 5 3 2 1 7 2.33 3.67 3 1.2 1 23.95 28.76 . 36.59 . 73.3 .
11968 1 67.17 2 5 3 1 9 8 3 3.33 2.6 1 1.25 29.92 47 . 59.94 146.14 147.13 .
11969 1 65.87 2 3 3 2 6 5 2.33 2 2.2 2.6 1.25 31.43 50.75 . 71.37 128.07 166.74 142.39
11970 2 63.17 2 5 5 2 4 7 3.83 3 3.8 2.2 1.33 27.64 46.84 . 68.93 126.99 129.16 144.04
11971 1 68.43 1 2 3 4 1 4 2.33 2.25 2 3.8 1.33 29.45 35.85 . 68.13 106.21 142.77 112.48
11972 1 67.47 2 3 4 3 4 5 3.17 2.25 3 2.2 1.75 28.9 33.98 . 87.39 119.15 146.16 128.19
11973 2 66.07 2 1 1 1 6 7 3 3.25 3 1.4 1.75 25.54 43.12 . 58.61 104.53 129.86 155.03
11974 1 72.47 2 2 3 2 9 6 3.33 3.75 3.4 1.4 1.25 29.25 46.48 . 72.34 117.09 109.79 152.83
11975 2 72.53 2 2 3 3 2 7 3.33 3.25 3 1.2 1.25 30.38 45.53 . 86.38 138.94 146.17 .
11977 1 71.37 2 3 3 3 8 8 3.67 4 4 1.2 1 34.53 51.58 . 75.62 . . .
11979 2 66.7 2 5 2 1 9 8 3.83 3.5 3.8 1 2 35.88 46.98 . 88.32 145.88 148.11 163.79
11982 1 68.6 2 4 5 1 2 5 2.83 3 3.2 1.8 1 31.54 33.22 . 60.23 104.02 126.63 142.66
11983 1 62.07 2 5 3 2 6 7 3 3 3 2.2 1 29.32 33.72 . 75.58 . . .
11985 1 73.43 2 3 3 1 2 8 3.33 3.5 3.4 1 1 23.1 26.93 . 45.01 85.13 107.89 104.62
11986 1 66.67 2 2 3 1 0 8 3.17 3.5 3.4 1.2 1.25 21.74 25.64 . 58.71 99.17 100.25 116.03
11987 1 62.97 1 3 3 2 2 6 1.5 2 2 3.2 1.25 24.76 23.37 . 28.83 54.91 73.71 98.71
11991 1 72.6 2 3 3 1 4 6 3.33 3 3 1.2 1 31.45 44.7 . 85.98 124.52 151.29 148.27
11993 1 65.67 2 2 3 1 2 4 2.17 2.75 2.6 1.6 1.75 25.78 28.15 . 45.54 57.59 . .
11994 2 64.33 1 2 2 1 4 4 2.17 3 2.4 1 1.75 23.55 32.8 . 50.18 98.51 . .
11995 1 65.57 2 3 2 1 3 7 3 2 2 3 1.67 25.96 38.38 . 63.33 . . .
11998 2 63.13 2 1 2 3 1 0 2.5 3 3.2 1.4 1.25 22.46 32.76 . 46.55 84.76 110.1 116.47
12000 1 72.03 2 3 3 2 4 5 1.67 2.25 2 2.8 1 26.51 33.2 . 52.67 72.06 89.18 127.68
12001 1 70.83 2 2 3 3 5 5 2.17 2 1.8 3.6 1 24.63 34.55 . 59.9 98.92 136.14 161.64
12003 2 67.4 2 5 5 1 6 8 3 2.75 3.4 1.8 1.5 28.56 40.18 . 46.86 118.97 . .
12008 2 59.2 2 3 2 1 2 5 2.83 2.75 3.2 2.2 1.75 22.84 37.5 . 41.71 70.47 132.69 .
12009 1 74.47 1 2 2 1 7 3 2.5 2.5 2.25 2.4 1.67 26.91 43.78 43.57 50.4 81.01 104.48 .
12013 1 68.07 2 5 5 1 5 6 3.5 2.67 2.8 1.6 1 30.36 45.17 52.45 72.98 125.73 167.99 193.27
12014 2 66 2 3 5 1 5 6 4 3.75 3.8 1.4 1 38.42 57.7 80.28 . 142.12 152.73 170.26
12015 2 66.77 2 5 3 1 6 5 3.83 4 3.4 1.4 1 40.36 57.94 64.86 76.44 118.68 166.97 170.29
12018 1 70.6 1 2 3 4 1 7 1.67 2 1.8 2.6 1.25 23.52 42.86 46.2 52.24 71.4 105.15 137.89
12019 1 64.97 2 4 3 2 7 2 2.17 3.25 3 1.6 1 32.26 44.33 49.85 67.44 104.74 146.74 141.18
12022 2 74.3 2 2 2 2 7 8 3.5 3.5 3.8 1.6 1.25 36.33 57.31 52.4 69.76 140.67 165.22 170.32
12024 2 70.3 2 5 6 1 3 8 3.5 3.25 3.4 1.4 1.75 30.92 40.11 49.38 71.35 104.37 131.49 108.45
12035 1 74.63 2 4 4 2 9 8 2 2.5 2.4 3.2 2.75 34.94 47.57 . 82.12 . . .
12039 1 66.03 1 3 3 1 3 7 2.5 2.25 2.4 3 2.25 24.43 38.04 . 50.92 83.86 111.88 108.45
12042 2 69.03 2 5 3 2 9 8 3.17 3.5 2.6 1.2 2.25 27.32 51.65 . 85.55 151.44 . .
12043 2 66 1 3 3 2 7 6 2.67 3 2.6 1.6 1.75 33.02 48.94 . 89.4 . . .
12045 2 68.4 2 2 3 1 5 8 2.67 2.5 3.8 1.2 1.5 32.14 58.55 . 106.76 . . .
12047 2 72.77 2 3 5 3 6 8 3.33 2.33 2.8 2 1.5 35.93 63.3 . 94.03 146.38 152.25 184.04
12069 1 66.23 1 2 6 1 2 4 2.5 2.75 2.6 1.8 1.5 24.41 30.7 . 55.25 71.31 97.57 101.56
12070 1 69.03 2 3 3 1 5 6 2.67 3.75 3 1 1.75 25.54 33.61 29.39 42.15 74.22 87.6 .
12078 2 73.77 2 3 3 3 6 8 3.5 2.5 2.5 2.2 1 25.82 37.44 . 46.11 . . .
12080 1 68.53 2 5 3 1 6 5 3.33 3.75 3.4 1.6 1.75 32.38 44.7 . 54.4 . . .
12083 1 63.87 2 3 4 3 6 8 3.17 4 3.8 1 1 25.91 35.54 . 47.85 . . .
12085 1 74.2 1 2 2 4 3 4 2.67 3.5 3.8 1 1.5 27.28 35.24 . 45.25 . . .
12088 1 72.3 2 4 6 1 8 8 2.83 3 2.5 2.2 1.25 29.43 40.81 . 57.32 . . .
12090 1 68.33 2 3 5 2 5 6 2.67 3 2.25 1.8 2.75 24.34 37.37 . 47.23 74.78 117.04 118.09
12091 1 68.6 2 3 3 1 5 8 3.83 3.5 4 2 1.25 34.4 51.28 . 71.16 . . .
12094 1 68.73 2 3 3 1 6 4 2.67 3.25 3.8 2.2 1.75 28.93 37.1 . 67.4 93.4 126.01 131.92
12097 2 74.6 2 6 5 1 7 8 3.33 2.5 2.8 2.6 1.25 32.83 39.92 . 75.27 127.16 170.71 171.1
12100 1 65.6 2 6 8 1 6 6 1.5 2 1.6 2 4 31.14 37.77 42.17 58.26 75.8 . .
12101 1 71.8 2 5 6 1 1 8 1.67 1.25 1.6 4 1.75 31.4 37.37 43.46 48.36 83.6 94.42 99.01
12102 1 73.83 2 6 6 2 9 6 3.67 3.5 3.8 1.6 1 36.67 48.9 54.24 75.32 119.83 146.87 .
12103 2 69.47 2 5 6 1 8 8 2 2.25 1.4 2 1.25 36.28 48.78 51.09 65.63 126.16 159.46 .
12104 2 73.13 2 6 5 1 7 8 4 3.5 4 1 1 51.22 66.22 77.39 107.09 162.65 192.7 202.34
12106 1 64.97 2 6 5 1 6 6 2.83 3.5 3.6 1.2 1 32.94 37.51 38.66 52.49 105.53 147.4 .
12108 1 65.4 2 6 5 1 7 8 2.83 4 3.8 1 1.75 32.09 42.16 48.51 71.58 125.58 161.71 .
12109 1 67.7 2 5 5 2 5 8 2.83 4 3.8 1 1 38.36 37.06 53.73 83.33 165.76 171.35 205.66
12110 2 73.47 2 6 6 1 6 7 3 2 1.6 3.6 1.75 54.08 64.58 64.49 85.68 160.01 179.68 193.26
12111 1 67.77 2 6 9 3 7 6 2.17 3 2.4 1.8 1.25 40.95 45.98 52.25 65.84 123.42 146.91 .
12112 2 68.57 2 5 6 1 5 8 2.67 3 2.6 1.8 1 39.31 44.6 50.25 75.98 125.46 150.93 .
12113 1 73.37 2 6 7 2 8 8 2.17 2.5 2.6 2 1 37.75 47.85 53.07 75.42 121.83 152.65 183.52
12115 2 66.6 2 5 9 2 7 6 3.83 4 3.8 1 1.25 40.18 63.16 68.97 95.84 125.74 152.18 .
12116 1 75.3 2 9 9 1 6 8 3.17 3.25 3.5 1.6 1 52 52.08 52.68 62.15 124.79 153.12 .
12117 1 65.67 2 5 6 1 3 6 2.33 3.25 3.25 1.4 1 32.89 41.19 46.83 66.13 114.1 147.48 .
12118 2 67.17 2 8 6 2 6 7 3.83 3.75 4 1 2 41.35 58.16 65.3 105.73 146.18 . .
12120 2 72.73 2 6 5 2 7 8 3.67 3.75 3.8 1 1.5 42.01 51.32 58.8 74.59 105.18 . .
12123 2 72.67 2 7 4 1 7 5 2.33 2 2.25 3.6 1.5 33.63 43.32 50.65 76 147.28 166.1 .
12124 2 65.1 2 5 7 3 6 6 2.83 3.25 3 1 2 32.49 34.74 40.51 50.12 76.64 . .
12125 2 61.87 2 6 6 2 6 6 3.83 3.5 3.5 1 1.25 38.71 43.21 61.09 88.86 148.74 180.63 201.8
12126 2 70.93 2 5 6 1 5 6 2.83 3.25 3 1.4 1.25 26.87 41.47 43.53 58.81 . . .
12127 1 62.67 2 6 5 3 4 8 2 2.5 2.25 2.2 1.25 37.32 41.78 44.51 63.34 105.34 180.84 .
12129 1 64.33 2 9 9 1 4 8 3 3.25 3 1.6 1 33.32 36.54 46.6 66.17 . . .
12130 2 64.77 2 6 5 1 2 7 2.33 3 3 2 1.25 29.87 30.35 45.92 58.7 108.84 147.75 164.1
12131 2 72.7 2 9 9 1 6 7 3.67 3.25 3.25 1.2 1.25 59.35 71.31 86.22 105.96 147.65 167.41 205.54
12133 1 68.3 2 3 5 2 7 8 3 3 3 1.4 1 27.07 43.88 53.07 102.65 . . .
12134 1 69.5 2 6 3 1 7 5 3 3.25 3 1 1 22.42 29.47 34.94 51.91 107.73 150.21 199.08
12135 1 67.03 2 8 8 1 7 7 3 3.25 3 1.6 1.25 46.13 78.46 . 107.88 160.84 170.2 175.99
12136 1 62.1 2 5 3 1 4 4 2.5 3 2.5 2.2 1.75 33.24 47.71 59.74 90.98 . . .
12138 2 71.8 2 5 3 1 6 8 3 3.25 3.25 1 1 33.04 56.23 84.4 112.56 149.75 . .
12139 1 74.07 2 5 5 2 4 8 3 3 3.5 1 1.75 34.37 41.84 53.01 66.99 136.81 186.5 205.76
12140 2 64.4 2 5 5 1 5 4 2.83 3 3 1.8 1 28.72 33.12 38.26 63.4 123.32 125.21 125.43
12141 1 69.03 2 5 5 2 5 5 1.83 3 3.2 2 2 32.7 45.27 . 76.16 127.79 146.94 147.2
12142 1 73.03 2 5 3 2 6 7 2.5 2.75 2.4 1.6 1.75 31.64 41.36 . 61.96 . . .
12143 2 64.37 2 4 5 2 5 6 2.17 3.25 2.6 1.4 2 34.71 33.76 . 71.88 128.58 156.24 184.99
12144 1 74.33 2 5 5 1 5 8 2.67 2.5 2.6 2.8 1.25 33.96 52.65 . 90.14 147.63 181.56 196.7
12146 2 68.7 2 6 5 3 7 3 3 3.5 3.6 1 1.75 39.17 46.04 . 88.37 169.08 178.51 204.04
12147 1 63.73 2 3 8 1 4 5 1.67 2.5 2.6 2.2 1.75 32.78 35.32 . 58.28 104.98 149.22 .
12149 2 69.47 2 3 3 1 6 8 2.17 3 3 2.2 1.5 35.55 51.97 . 108.56 113.72 . .
12150 2 74.93 2 5 8 1 8 6 3.67 3.75 3.8 1.2 1.25 52.28 67.07 . 92.62 142.27 162.12 .
12151 1 68.7 2 6 5 1 7 7 2.17 2 2.8 2 1.5 38.42 50.56 . 65.38 146.21 171.55 177.6
